1.0,0.7051052374041998,0.7041434223001896,0.8046272617643725,0.9413201027566864,0.4309586401544453,0.9437706347446287,0.8221382806011706,0.5789866910183195,0.0,0.0,0.0,0.7339942468598398,0.7347741997154987,0.8277460680481936,0.5810676337715169,0.0,0.2285076293344252,0.22878783664433452,0.5062393065425106,0.5078505265190705,0.6117713007150326,0.0
0.7051052374041998,1.0,0.9999901267573464,0.97597091498038,0.8865654055842656,0.884558994140735,0.508492400926284,0.3497212516204314,0.17038043864280067,0.0,0.0,0.0,0.2720715960800604,0.27293019215381586,0.70683834399027,0.17167738782528763,0.0,0.0,0.0,0.13748151046191395,0.1383269690094098,0.41631224837094616,0.0
0.7041434223001896,0.9999901267573464,1.0,0.9761373642813728,0.8859707843688541,0.8843678179804352,0.5073022630518088,0.34866840499220486,0.16984865304093272,0.0,0.0,0.0,0.27117809241056706,0.2720291726224616,0.7078054821125744,0.17119339546662407,0.0,0.0,0.0,0.13717777086736246,0.1380241346303001,0.4174228195722789,0.0
0.8046272617643725,0.97597091498038,0.9761373642813728,1.0,0.951812094726419,0.7743142142743084,0.608365715143017,0.4384781311428551,0.23596912816738033,0.0,0.0,0.0,0.35171787969137214,0.3524506884168151,0.826073846985919,0.23954167982610505,0.0,0.0,0.0,0.19980536711473285,0.20098285157941023,0.5376358874700685,0.0
0.9413201027566864,0.8865654055842656,0.8859707843688541,0.951812094726419,1.0,0.6270307518870856,0.7918956742673352,0.6244666223600002,0.37929363272300787,0.0,0.0,0.0,0.5265816636292039,0.5275103466144552,0.8590854343275584,0.38216084328103617,0.0,0.1183639072092061,0.11853440864064752,0.3234624595449686,0.32492533355219005,0.5857814303010116,0.0
0.4309586401544453,0.884558994140735,0.8843678179804352,0.7743142142743084,0.6270307518870856,1.0,0.27628254002224784,0.16962692880040395,0.0,0.12532116073803415,0.0,0.24459696300803624,0.12274501165852944,0.12341025556084312,0.4209254017305414,0.0,0.0,0.0,0.0,0.0,0.0,0.20020271437342232,0.0
0.9437706347446287,0.508492400926284,0.5073022630518088,0.608365715143017,0.7918956742673352,0.27628254002224784,1.0,0.9595447966123793,0.7663080447400222,0.0,0.0,0.0,0.9034737447621005,0.9042206832467241,0.6813944503106864,0.7618598100053554,0.0,0.37911313006373915,0.37961551602295823,0.6716120074050533,0.6727262454038424,0.5247184626171225,0.0
0.8221382806011706,0.3497212516204314,0.34866840499220486,0.4384781311428551,0.6244666223600002,0.16962692880040395,0.9595447966123793,1.0,0.8978208396996749,0.0,0.0,0.0,0.9865303417042883,0.9869110235787194,0.540208325802212,0.8881288935071149,0.0,0.5393600280405708,0.5400311473898046,0.7978108857349123,0.7981937488463232,0.4395667083292621,0.0
0.5789866910183195,0.17038043864280067,0.16984865304093272,0.23596912816738033,0.37929363272300787,0.0,0.7663080447400222,0.8978208396996749,1.0,0.0,0.0,0.0,0.9521610580057358,0.9507652384017939,0.3737513327849937,0.9974479616998225,0.0,0.7956797985589283,0.795903601249208,0.9626668510434752,0.9621174433868541,0.3644429397909549,0.0
0.0,0.0,0.0,0.0,0.0,0.12532116073803415,0.0,0.0,0.0,1.0,0.9322222831905504,0.5312593838580573,0.0,0.0,0.0,0.0,0.8510727187215966,0.0,0.0,0.0,0.0,0.0,0.4631829494729889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322222831905504,1.0,0.3256121578622432,0.0,0.0,0.0,0.0,0.9651552216807168,0.0,0.0,0.0,0.0,0.0,0.3288288211770483
0.0,0.0,0.0,0.0,0.0,0.24459696300803624,0.0,0.0,0.0,0.5312593838580573,0.3256121578622432,1.0,0.0,0.0,0.0,0.0,0.2457053505464884,0.0,0.0,0.0,0.0,0.0,0.6203081103917472
